mav_pos_x,mav_pos_y,mav_pos_z,mav_vel_x,mav_vel_y,mav_vel_z,mav_yaw,mav_pitch,mav_roll,mav_yaw_rate,mav_pitch_rate,mav_roll_rate,delta_u,delta_v,init_pos_x,init_pos_y,init_pos_z,index_image,timestamp,encoding_1,encoding_2,encoding_3,encoding_4,encoding_5,encoding_6,encoding_7,encoding_8,encoding_9,encoding_10,encoding_11,encoding_12,encoding_13,encoding_14,encoding_15,encoding_16,encoding_17,encoding_18,encoding_19,encoding_20,encoding_21,encoding_22,encoding_23,encoding_24,encoding_25,encoding_26,encoding_27,encoding_28,encoding_29,encoding_30,encoding_31,encoding_32
0.024710213765501976,-9.695891380310059,-5.300065994262695,-0.017279217019677162,0.31548362970352173,0.12067174166440964,0.011202048510313034,0.0008802955271676183,-0.0004295162798371166,-0.007937918417155743,-0.008182933554053307,-0.0012903660535812378,-9.69854736328125,3.69810152053833,0.0256830882281065,-9.703869819641113,-5.3053059577941895,2.0,1724403455.504412,-0.08946888148784637,-0.16628769040107727,0.055394142866134644,0.13194286823272705,-0.32662835717201233,-0.669219434261322,3.9414727687835693,-2.438743829727173,0.015541285276412964,0.09116951376199722,-4.158191680908203,2.7443957328796387,0.10062428563833237,0.034932926297187805,-0.017026890069246292,-0.12071084976196289,2.9984920024871826,0.08419539034366608,0.10584765672683716,2.9792230129241943,3.1245367527008057,-0.04479040205478668,0.07287363708019257,-0.03777572512626648,3.1744720935821533,-0.11064901947975159,-0.006659500300884247,0.08944462239742279,0.46167078614234924,3.482600688934326,-1.3755834102630615,0.055824048817157745
0.023943910375237465,-9.69016170501709,-5.296270370483398,-0.019098719581961632,0.3117774426937103,0.11913658678531647,0.010576622560620308,0.0004986365092918277,-0.0004930552095174789,-0.011566613800823689,-0.009982793591916561,0.0032781101763248444,-9.695891380310059,3.6999340057373047,0.0256830882281065,-9.703869819641113,-5.3053059577941895,3.0,1724403455.545576,-0.08982367813587189,-0.1662784218788147,0.05611255019903183,0.13143153488636017,-0.32493412494659424,-0.6692017912864685,3.9388232231140137,-2.441765308380127,0.017209261655807495,0.09160589426755905,-4.155256271362305,2.7426342964172363,0.10141820460557938,0.034913837909698486,-0.01706208661198616,-0.12079471349716187,2.992913246154785,0.08391393721103668,0.10647615790367126,2.9766130447387695,3.1237568855285645,-0.04481131583452225,0.07264621555805206,-0.03677654266357422,3.1714673042297363,-0.11128440499305725,-0.006366252899169922,0.08958260715007782,0.45855680108070374,3.4787065982818604,-1.3722546100616455,0.054727599024772644
0.02334418147802353,-9.686112403869629,-5.29364538192749,-0.019861096516251564,0.3076704740524292,0.10413071513175964,0.010646408423781395,0.0002922771964222193,-0.0005271494155749679,0.032133378088474274,-0.004173744469881058,-0.0011640622979030013,-9.69016170501709,3.7037296295166016,0.0256830882281065,-9.703869819641113,-5.3053059577941895,4.0,1724403455.576464,-0.09067034721374512,-0.1653990000486374,0.058146245777606964,0.13193070888519287,-0.3214150369167328,-0.6660326719284058,3.9372875690460205,-2.438237428665161,0.015109479427337646,0.09209748357534409,-4.153629779815674,2.740440845489502,0.10143906623125076,0.03511366248130798,-0.016453566029667854,-0.1202562153339386,2.9912891387939453,0.08308586478233337,0.1082303524017334,2.975332021713257,3.1231093406677246,-0.04524989426136017,0.07204408198595047,-0.037136539816856384,3.16850209236145,-0.11163437366485596,-0.009942270815372467,0.09075845777988434,0.4589652121067047,3.4779648780822754,-1.372300624847412,0.057248882949352264
0.02260041981935501,-9.681584358215332,-5.292149066925049,-0.020364342257380486,0.3095431625843048,0.012802546843886375,0.03157614916563034,-0.0002572462835814804,-0.0005351231666281819,1.0763022899627686,-0.026666874065995216,0.0014997166581451893,-9.68270492553711,3.707780361175537,0.0256830882281065,-9.703869819641113,-5.3053059577941895,5.0,1724403455.608415,-0.09146778285503387,-0.16491006314754486,0.05859263241291046,0.13135330379009247,-0.32124069333076477,-0.6674497127532959,3.93458890914917,-2.443000078201294,0.01780146360397339,0.09221889078617096,-4.150261402130127,2.7384934425354004,0.10232020169496536,0.03443857282400131,-0.01660875417292118,-0.12002518773078918,2.9825518131256104,0.08246739208698273,0.10818564891815186,2.9720020294189453,3.1226348876953125,-0.046151258051395416,0.07249157130718231,-0.035963356494903564,3.164869785308838,-0.11122867465019226,-0.00971415638923645,0.08978436887264252,0.4535697400569916,3.471989154815674,-1.3661267757415771,0.05352427065372467
0.022042905911803246,-9.67783260345459,-5.293240547180176,-0.02035483904182911,0.3232767581939697,-0.08004304766654968,0.10404419898986816,-0.001771043287590146,-0.000529758632183075,2.3248493671417236,-0.0495196208357811,0.00045132567174732685,-9.681584358215332,3.707850933074951,0.0256830882281065,-9.703869819641113,-5.3053059577941895,6.0,1724403455.6403673,-0.08998201787471771,-0.16819098591804504,0.05634169280529022,0.13094772398471832,-0.3266746699810028,-0.6584365367889404,3.9282610416412354,-2.4110453128814697,0.00601235032081604,0.09144796431064606,-4.143115520477295,2.7321231365203857,0.0994524136185646,0.03409051150083542,-0.01743985339999199,-0.12042899429798126,3.000581979751587,0.08347554504871368,0.10653841495513916,2.9717049598693848,3.109700918197632,-0.04468899220228195,0.07251309603452682,-0.039700329303741455,3.16302490234375,-0.11228671669960022,-0.006784282624721527,0.08945785462856293,0.4731617271900177,3.4785282611846924,-1.3818068504333496,0.05517096072435379
0.02147062122821808,-9.669397354125977,-5.301055431365967,-0.018949491903185844,0.37531328201293945,-0.223499596118927,0.15679751336574554,-0.0026939476374536753,-0.0006720477831549942,2.530151605606079,-0.04011285677552223,-0.00484043825417757,-9.674060821533203,3.705002784729004,0.0256830882281065,-9.703869819641113,-5.3053059577941895,7.0,1724403455.6715393,-0.07567033171653748,-0.1757311075925827,0.05471634864807129,0.13610820472240448,-0.34623807668685913,-0.6715887784957886,3.962189197540283,-2.417576313018799,0.010423153638839722,0.09020760655403137,-4.183668613433838,2.7548623085021973,0.0982007160782814,0.0378362238407135,-0.0194861963391304,-0.124150350689888,3.055011510848999,0.08682431280612946,0.10155364871025085,3.000969171524048,3.1366114616394043,-0.044159963726997375,0.0761711373925209,-0.04642227292060852,3.195220708847046,-0.11275997757911682,-0.01603303849697113,0.08874775469303131,0.48107144236564636,3.516106367111206,-1.4046146869659424,0.07201462984085083
0.021018117666244507,-9.65689468383789,-5.3187079429626465,-0.017057593911886215,0.4871891438961029,-0.3525705933570862,0.23554889857769012,-0.0036175730638206005,-0.000746681762393564,1.8014881610870361,-0.010542001575231552,0.0065162694081664085,-9.663679122924805,3.6896605491638184,0.0256830882281065,-9.703869819641113,-5.3053059577941895,8.0,1724403455.713621,-0.04594038799405098,-0.18443423509597778,0.05056895315647125,0.14742156863212585,-0.38222527503967285,-0.6897628307342529,3.9606945514678955,-2.3687312602996826,0.018161773681640625,0.0889510065317154,-4.190220355987549,2.748307943344116,0.0997355654835701,0.034446507692337036,-0.025844182819128036,-0.11099320650100708,3.1010897159576416,0.0851220190525055,0.08626440167427063,3.006889820098877,3.1277899742126465,-0.05535931885242462,0.09166798740625381,-0.0801222026348114,3.203953981399536,-0.10104277729988098,-0.025920972228050232,0.07334937155246735,0.49815163016319275,3.529829263687134,-1.4328522682189941,0.08945459127426147
0.020570771768689156,-9.639352798461914,-5.337242603302002,-0.015358016826212406,0.6066843271255493,-0.4128775894641876,0.2830089330673218,-0.0035570769105106592,-0.0007031979039311409,0.7134386897087097,0.006074613891541958,0.004110944923013449,-9.65689468383789,3.6812920570373535,0.0256830882281065,-9.703869819641113,-5.3053059577941895,9.0,1724403455.7447572,-0.017732705920934677,-0.1703292429447174,0.02972545474767685,0.1631491482257843,-0.3997787833213806,-0.8461309671401978,3.8291821479797363,-2.5739049911499023,0.19395823776721954,0.09089004993438721,-4.0814666748046875,2.6915340423583984,0.09675765782594681,0.042486317455768585,-0.02374616265296936,-0.09876111149787903,2.7999930381774902,0.07992053031921387,0.06381390988826752,2.8653674125671387,3.0903286933898926,-0.06787335872650146,0.09686598926782608,-0.10671184957027435,3.1075100898742676,-0.07969978451728821,-0.054564908146858215,0.0532660186290741,0.24591419100761414,3.2918694019317627,-1.187537670135498,0.11700089275836945
0.020562535151839256,-9.62552547454834,-5.350117206573486,-0.015150695107877254,0.6764519810676575,-0.4245050847530365,0.2881118953227997,-0.0032171295024454594,-0.0004666512249968946,-0.2141522616147995,0.0027273353189229965,0.004099021200090647,-9.639352798461914,3.662757396697998,0.0256830882281065,-9.703869819641113,-5.3053059577941895,10.0,1724403455.7764456,0.0009579099714756012,-0.16093696653842926,0.014414586126804352,0.17874139547348022,-0.39833545684814453,-0.9919536709785461,3.625187397003174,-2.7385659217834473,0.35507500171661377,0.09300746023654938,-3.8976552486419678,2.5921521186828613,0.06390673667192459,0.05568162351846695,-0.01762133464217186,-0.0950084924697876,2.448716878890991,0.07303701341152191,0.04597559571266174,2.6665937900543213,2.9914424419403076,-0.07260634005069733,0.10209682583808899,-0.12547743320465088,2.9668242931365967,-0.07016110420227051,-0.07806229591369629,0.04269912838935852,0.008353203535079956,3.001898765563965,-0.9400662779808044,0.1562742292881012
0.02064012922346592,-9.602269172668457,-5.370166778564453,-0.014414487406611443,0.7715538740158081,-0.41500023007392883,0.2824263870716095,-0.0031620911322534084,-0.00042723887600004673,-0.4354589283466339,0.0004796092980541289,0.0015992975095286965,-9.615819931030273,3.640583038330078,0.0256830882281065,-9.703869819641113,-5.3053059577941895,11.0,1724403455.8078332,7.724389433860779e-05,-0.152524933218956,0.0075294747948646545,0.18225540220737457,-0.3928391635417938,-1.0409786701202393,3.5419459342956543,-2.792318820953369,0.41210266947746277,0.09119269251823425,-3.8184239864349365,2.5495402812957764,0.04739043861627579,0.061520546674728394,-0.015021786093711853,-0.09440623223781586,2.3117520809173584,0.07130599021911621,0.04299585521221161,2.58789324760437,2.947032928466797,-0.07493378967046738,0.10240723937749863,-0.12718640267848969,2.905707359313965,-0.06303450465202332,-0.08151854574680328,0.04185163974761963,-0.07733628153800964,2.887852430343628,-0.846804678440094,0.16601361334323883
