mav_pos_x,mav_pos_y,mav_pos_z,mav_vel_x,mav_vel_y,mav_vel_z,mav_yaw,mav_pitch,mav_roll,mav_yaw_rate,mav_pitch_rate,mav_roll_rate,delta_u,delta_v,init_pos_x,init_pos_y,init_pos_z,index_image,timestamp,encoding_1,encoding_2,encoding_3,encoding_4,encoding_5,encoding_6,encoding_7,encoding_8,encoding_9,encoding_10,encoding_11,encoding_12,encoding_13,encoding_14,encoding_15,encoding_16,encoding_17,encoding_18,encoding_19,encoding_20,encoding_21,encoding_22,encoding_23,encoding_24,encoding_25,encoding_26,encoding_27,encoding_28,encoding_29,encoding_30,encoding_31,encoding_32
-0.00695930328220129,8.61754322052002,-5.456860065460205,0.037975434213876724,-0.23291052877902985,0.29376208782196045,0.002847240539267659,0.0020099938847124577,0.00020306752412579954,-0.01163705438375473,0.020975129678845406,-0.007809438277035952,8.623044967651367,3.5302910804748535,-0.010642188601195812,8.626067161560059,-5.478514671325684,2.0,1724388183.25696,-0.12655334174633026,-0.09231282770633698,0.036075182259082794,0.13226056098937988,-0.20541048049926758,-0.726679801940918,-3.508465528488159,0.3569270372390747,0.19620615243911743,0.07894784212112427,3.7608509063720703,-2.1563620567321777,0.09732583910226822,0.028464332222938538,0.02069460228085518,-0.10435423254966736,-3.5116970539093018,0.10193735361099243,0.11336195468902588,-2.79711651802063,-2.964052438735962,-0.044859543442726135,0.056339263916015625,-0.012379348278045654,-2.6362271308898926,-0.06469660997390747,0.06323997676372528,0.08441336452960968,-0.5784828662872314,-3.137735366821289,1.1884160041809082,0.08901390433311462
-0.006025584414601326,8.615403175354004,-5.451514720916748,0.03763195499777794,-0.2304748147726059,0.2870256304740906,0.0026004642713814974,0.0022967830300331116,0.00015280995285138488,-0.01234553661197424,0.009979254566133022,-0.0025508846156299114,8.61754322052002,3.543139934539795,-0.010642188601195812,8.626067161560059,-5.478514671325684,3.0,1724388183.287833,-0.12782368063926697,-0.09166476130485535,0.03595215082168579,0.1319473832845688,-0.20409150421619415,-0.718855619430542,-3.5051167011260986,0.3703382611274719,0.18825078010559082,0.07858072966337204,3.7590126991271973,-2.1562559604644775,0.09909895807504654,0.02798832207918167,0.020599931478500366,-0.10412237048149109,-3.4995908737182617,0.10205243527889252,0.11471468210220337,-2.792208194732666,-2.9642016887664795,-0.044787220656871796,0.05570101737976074,-0.011625826358795166,-2.634779691696167,-0.06443068385124207,0.06437383592128754,0.08516590297222137,-0.5673827528953552,-3.129281759262085,1.1774674654006958,0.08794662356376648
-0.005306364502757788,8.612260818481445,-5.443582534790039,0.03659212589263916,-0.22458656132221222,0.24704448878765106,0.00206137727946043,0.0024548149667680264,0.00011720677866833284,-0.034526605159044266,0.005888672079890966,-0.0035283020697534084,8.615403175354004,3.548485279083252,-0.010642188601195812,8.626067161560059,-5.478514671325684,4.0,1724388183.3160777,-0.12755458056926727,-0.09158454835414886,0.03586558252573013,0.13223367929458618,-0.20389994978904724,-0.7168043851852417,-3.5042941570281982,0.3742145299911499,0.18654337525367737,0.0786590650677681,3.7580952644348145,-2.1561827659606934,0.09887105971574783,0.02846292406320572,0.02056603506207466,-0.10440921783447266,-3.4957077503204346,0.10182946920394897,0.11452585458755493,-2.790703535079956,-2.964046001434326,-0.044938892126083374,0.05577640235424042,-0.011109858751296997,-2.634169578552246,-0.06463587284088135,0.06347699463367462,0.08541561663150787,-0.564961314201355,-3.1269540786743164,1.1751289367675781,0.08893121778964996
-0.005126906558871269,8.610313415527344,-5.438809871673584,0.03398803994059563,-0.22035783529281616,0.15484356880187988,-0.005823435727506876,0.002727688057348132,0.00012008543853880838,-0.34808996319770813,0.004795953165739775,0.00513828219845891,8.61135482788086,3.559563159942627,-0.010642188601195812,8.626067161560059,-5.478514671325684,5.0,1724388183.3470268,-0.12691091001033783,-0.09189820289611816,0.03596288710832596,0.13245932757854462,-0.20381735265254974,-0.7162504196166992,-3.5020101070404053,0.3732373118400574,0.1868399977684021,0.07897475361824036,3.755141019821167,-2.1547203063964844,0.09840572625398636,0.02840615063905716,0.02045847475528717,-0.10445114970207214,-3.4931843280792236,0.10153499245643616,0.1140502393245697,-2.788600206375122,-2.9617719650268555,-0.04513779282569885,0.05599801242351532,-0.010908961296081543,-2.6324660778045654,-0.06475117802619934,0.06357063353061676,0.08503954112529755,-0.5652250647544861,-3.1248857975006104,1.1753172874450684,0.08750174939632416
-0.004852978978306055,8.606828689575195,-5.437476634979248,0.03050798922777176,-0.22432416677474976,-0.036155033856630325,-0.026748748496174812,0.003214735770598054,0.0001071253718691878,-0.5858822464942932,0.005945978220552206,-0.0034898524172604084,8.608121871948242,3.5630435943603516,-0.010642188601195812,8.626067161560059,-5.478514671325684,6.0,1724388183.3771322,-0.12634214758872986,-0.09185530245304108,0.03558938950300217,0.1331111341714859,-0.20491568744182587,-0.7156065702438354,-3.50331449508667,0.37803441286087036,0.18533307313919067,0.07941624522209167,3.7564802169799805,-2.1562917232513428,0.09759560972452164,0.028744369745254517,0.020451221615076065,-0.10422158241271973,-3.491107225418091,0.10122236609458923,0.11357730627059937,-2.7890238761901855,-2.9640445709228516,-0.04529786854982376,0.056413501501083374,-0.01152607798576355,-2.6335301399230957,-0.06449022889137268,0.06303546577692032,0.08436347544193268,-0.563099205493927,-3.124640464782715,1.1738818883895874,0.08701054751873016
-0.004757682792842388,8.605877876281738,-5.441639423370361,0.029899606481194496,-0.2305767685174942,-0.1137310042977333,-0.03792405501008034,0.00311533035710454,8.058157254708931e-05,-0.5692359209060669,-0.004606491420418024,-0.00013591859897132963,8.606828689575195,3.562523365020752,-0.010642188601195812,8.626067161560059,-5.478514671325684,7.0,1724388183.4074798,-0.12891100347042084,-0.09409166872501373,0.03690677881240845,0.13044802844524384,-0.2048393338918686,-0.7040212154388428,-3.496671676635742,0.3825370669364929,0.17743587493896484,0.07749965786933899,3.7511847019195557,-2.1524343490600586,0.10457678884267807,0.02542482316493988,0.018924739211797714,-0.10476385056972504,-3.479816198348999,0.10527312755584717,0.11486968398094177,-2.781324863433838,-2.9603495597839355,-0.04516620934009552,0.05559647083282471,-0.009218841791152954,-2.6305742263793945,-0.06757330894470215,0.07208175957202911,0.08489756286144257,-0.5512015223503113,-3.1128950119018555,1.1650290489196777,0.06950511038303375
-0.00446890527382493,8.602765083312988,-5.451094150543213,0.02786433696746826,-0.24677333235740662,-0.22423407435417175,-0.055140186101198196,0.0028564641252160072,0.00011284930224064738,-0.382001131772995,-0.00525816110894084,0.002268922980874777,8.604393005371094,3.5527920722961426,-0.010642188601195812,8.626067161560059,-5.478514671325684,8.0,1724388183.4529436,-0.12703770399093628,-0.09350024163722992,0.040235742926597595,0.1315871775150299,-0.20396198332309723,-0.6960930824279785,-3.4917047023773193,0.3771251440048218,0.17445044219493866,0.08028523623943329,3.745438814163208,-2.149456739425659,0.11311043053865433,0.028994038701057434,0.018674105405807495,-0.10510782897472382,-3.4787728786468506,0.10316920280456543,0.11898937821388245,-2.776508092880249,-2.95475172996521,-0.04581500589847565,0.054554253816604614,-0.003389209508895874,-2.633028268814087,-0.07025265693664551,0.06777133047580719,0.08709956705570221,-0.5488829612731934,-3.107283353805542,1.1661481857299805,0.05323939770460129
-0.004132898990064859,8.597288131713867,-5.467379093170166,0.025469530373811722,-0.27335476875305176,-0.3165554702281952,-0.06389465928077698,0.00235980236902833,0.0001436119491700083,-0.0805860161781311,-0.015317344106733799,-0.003709800774231553,8.600638389587402,3.5415892601013184,-0.010642188601195812,8.626067161560059,-5.478514671325684,9.0,1724388183.4798915,-0.12810717523097992,-0.09514361619949341,0.045311324298381805,0.13153161108493805,-0.19784051179885864,-0.6621864438056946,-3.4836153984069824,0.4208546280860901,0.14795522391796112,0.08053278923034668,3.7378695011138916,-2.1505134105682373,0.12736067175865173,0.03181855380535126,0.018858488649129868,-0.10894623398780823,-3.438040018081665,0.10513685643672943,0.1265355348587036,-2.76096773147583,-2.953658103942871,-0.04318862408399582,0.053033292293548584,0.004911541938781738,-2.6316866874694824,-0.076666921377182,0.06401620805263519,0.09428279101848602,-0.5161818861961365,-3.0776546001434326,1.136150598526001,0.05175104737281799
-0.004059603437781334,8.59415054321289,-5.478675365447998,0.023626679554581642,-0.28824353218078613,-0.3463611304759979,-0.06387036293745041,0.002084050327539444,0.0003382441063877195,0.019670728594064713,-0.00894477404654026,0.005997002124786377,8.597288131713867,3.532620906829834,-0.010642188601195812,8.626067161560059,-5.478514671325684,10.0,1724388183.5116396,-0.12720194458961487,-0.10103492438793182,0.04513336718082428,0.12937602400779724,-0.18907462060451508,-0.6574065685272217,-3.4633426666259766,0.39859116077423096,0.1495126485824585,0.0807773619890213,3.7110342979431152,-2.13541579246521,0.1313336193561554,0.034295275807380676,0.01751910150051117,-0.11336694657802582,-3.4293911457061768,0.11090067028999329,0.1336413025856018,-2.7461397647857666,-2.929013967514038,-0.04232942312955856,0.04983218014240265,0.009905576705932617,-2.61690092086792,-0.08355134725570679,0.06146026402711868,0.09772519767284393,-0.5238420963287354,-3.06339430809021,1.1468385457992554,0.051174335181713104
-0.0037745460867881775,8.588218688964844,-5.492776870727539,0.024382157251238823,-0.3053971827030182,-0.36325889825820923,-0.05949215218424797,0.00202631251886487,0.00037486758083105087,0.1438511610031128,0.00538570387288928,-0.003863017074763775,8.590988159179688,3.512789249420166,-0.010642188601195812,8.626067161560059,-5.478514671325684,11.0,1724388183.542329,-0.12721838057041168,-0.10201337933540344,0.043899647891521454,0.12742429971694946,-0.18562069535255432,-0.655842125415802,-3.4515738487243652,0.3880358338356018,0.15010249614715576,0.08099754899740219,3.697223424911499,-2.1276233196258545,0.1343594491481781,0.03412133455276489,0.0164494551718235,-0.11498776078224182,-3.4243311882019043,0.1130678653717041,0.13808345794677734,-2.7378923892974854,-2.916184425354004,-0.0440685898065567,0.04787708818912506,0.011800140142440796,-2.609712600708008,-0.0859987735748291,0.0632811114192009,0.0989607721567154,-0.5281157493591309,-3.0555789470672607,1.151192307472229,0.04639916121959686
-0.0034981390926986933,8.581863403320312,-5.506460189819336,0.022127574309706688,-0.31877437233924866,-0.3589884638786316,-0.056649137288331985,0.0021193597931414843,0.00039453880162909627,0.17614570260047913,-0.0005827218410558999,0.005201054271310568,8.581863403320312,3.493539810180664,-0.010642188601195812,8.626067161560059,-5.478514671325684,12.0,1724388183.5735128,-0.12733523547649384,-0.1022057980298996,0.043897151947021484,0.12727460265159607,-0.18559713661670685,-0.6578800678253174,-3.4504213333129883,0.38308537006378174,0.15218102931976318,0.08091940730810165,3.6957848072052,-2.1262588500976562,0.13419201970100403,0.03414537012577057,0.01634686067700386,-0.11503304541110992,-3.4268596172332764,0.11315692961215973,0.13821342587471008,-2.7378151416778564,-2.914339303970337,-0.04400940239429474,0.04785947501659393,0.011754214763641357,-2.60868501663208,-0.08614137768745422,0.06343456357717514,0.09889020025730133,-0.5309863686561584,-3.0563957691192627,1.1535694599151611,0.046108029782772064
-0.003060111775994301,8.569432258605957,-5.528524398803711,0.02047189511358738,-0.33811184763908386,-0.335695743560791,-0.04657644033432007,0.0018730195006355643,0.00042502317228354514,0.14488790929317474,-0.003420362714678049,0.0014514346839860082,8.578800201416016,3.48630952835083,-0.010642188601195812,8.626067161560059,-5.478514671325684,13.0,1724388183.6202686,-0.12661686539649963,-0.10233332216739655,0.04519720375537872,0.12838178873062134,-0.18819141387939453,-0.6605865955352783,-3.4531919956207275,0.3820865750312805,0.15469278395175934,0.08071693778038025,3.698599100112915,-2.1269919872283936,0.1325678527355194,0.034751102328300476,0.0170525461435318,-0.11473505198955536,-3.4295153617858887,0.11243760585784912,0.1351717710494995,-2.739795207977295,-2.9167988300323486,-0.04270653426647186,0.04949936270713806,0.011203110218048096,-2.609445333480835,-0.0855928361415863,0.06204478442668915,0.0984826534986496,-0.5317319631576538,-3.0589659214019775,1.1538152694702148,0.04718130826950073
-0.002863167319446802,8.562874794006348,-5.53924560546875,0.019044898450374603,-0.34617510437965393,-0.3215954303741455,-0.043707117438316345,0.0017352733993902802,0.00029890189762227237,0.1081213504076004,-0.008653487078845501,-0.001361040398478508,8.569432258605957,3.471475601196289,-0.010642188601195812,8.626067161560059,-5.478514671325684,14.0,1724388183.6475217,-0.12724921107292175,-0.10197992622852325,0.045572295784950256,0.12921972572803497,-0.18947362899780273,-0.6709219217300415,-3.449152708053589,0.3609164357185364,0.1649181842803955,0.08080793172121048,3.6941537857055664,-2.121870756149292,0.12972798943519592,0.03457748889923096,0.01691155880689621,-0.11347256600856781,-3.4414544105529785,0.11050237715244293,0.13331687450408936,-2.7406437397003174,-2.9100701808929443,-0.04226246476173401,0.050229236483573914,0.010058373212814331,-2.605146646499634,-0.08454415202140808,0.05992494523525238,0.09688057005405426,-0.5452221632003784,-3.063873291015625,1.1623295545578003,0.05037645250558853
-0.002642866689711809,8.55518627166748,-5.550070762634277,0.018002092838287354,-0.3546227514743805,-0.30702632665634155,-0.0403968021273613,0.0013114328030496836,0.00025952805299311876,0.06839356571435928,-0.010834764689207077,-0.0014674236299470067,8.55897045135498,3.4545159339904785,-0.010642188601195812,8.626067161560059,-5.478514671325684,15.0,1724388183.6786082,-0.12779481709003448,-0.10098804533481598,0.04564322531223297,0.129551500082016,-0.19093330204486847,-0.6681560277938843,-3.4549100399017334,0.3744410276412964,0.1607142686843872,0.08034984767436981,3.702003240585327,-2.127014636993408,0.12771478295326233,0.033804185688495636,0.017066560685634613,-0.11266295611858368,-3.4396636486053467,0.10908366739749908,0.131475567817688,-2.744149684906006,-2.918395519256592,-0.04156015068292618,0.05121275782585144,0.009383022785186768,-2.608954906463623,-0.0830560028553009,0.061506256461143494,0.09657926857471466,-0.5378137230873108,-3.0655148029327393,1.1551257371902466,0.050541192293167114
-0.002796001033857465,8.546926498413086,-5.560134410858154,0.017220240086317062,-0.36362186074256897,-0.2950733006000519,-0.03943256661295891,0.0011301424819976091,0.00031465463689528406,0.037251487374305725,-0.007857357151806355,0.0036493386141955853,8.55518627166748,3.4499292373657227,-0.010642188601195812,8.626067161560059,-5.478514671325684,16.0,1724388183.7097192,-0.12721708416938782,-0.09980514645576477,0.04638025909662247,0.12984243035316467,-0.19219397008419037,-0.6722642779350281,-3.4585397243499756,0.37077826261520386,0.16557517647743225,0.08072264492511749,3.7057547569274902,-2.128289222717285,0.12451239675283432,0.03357627987861633,0.017720669507980347,-0.1117178350687027,-3.4456281661987305,0.10657466948032379,0.1281937062740326,-2.747918128967285,-2.920675277709961,-0.04190134257078171,0.0528189092874527,0.008045583963394165,-2.6105034351348877,-0.08172136545181274,0.06272517889738083,0.09524761140346527,-0.5418398976325989,-3.071295976638794,1.1573141813278198,0.049816668033599854
-0.0031431177631020546,8.538631439208984,-5.569337844848633,0.016313688829541206,-0.3710120618343353,-0.2865486741065979,-0.03862467408180237,0.0010546010453253984,0.00022558739874511957,0.007702578790485859,0.008275044150650501,0.006182702723890543,8.544095039367676,3.4366703033447266,-0.010642188601195812,8.626067161560059,-5.478514671325684,17.0,1724388183.7396145,-0.12775616347789764,-0.09895581007003784,0.04588935524225235,0.12960094213485718,-0.19243864715099335,-0.6729475259780884,-3.4533488750457764,0.3697543740272522,0.1658221036195755,0.08065646886825562,3.7008044719696045,-2.125053644180298,0.12321276217699051,0.03336252272129059,0.017721567302942276,-0.11145894229412079,-3.4418604373931885,0.10605935752391815,0.12784552574157715,-2.744337797164917,-2.9168148040771484,-0.04199151694774628,0.05300930142402649,0.007472366094589233,-2.606297731399536,-0.08103251457214355,0.06284335255622864,0.09460346400737762,-0.5411487817764282,-3.067274332046509,1.1545324325561523,0.050596773624420166
-0.0037397872656583786,8.527263641357422,-5.581485748291016,0.014597794972360134,-0.38004234433174133,-0.275967001914978,-0.03792835772037506,0.001047871308401227,0.00021738441137131304,0.018019240349531174,-0.0065345135517418385,0.0008341739885509014,8.534828186035156,3.4261999130249023,-0.010642188601195812,8.626067161560059,-5.478514671325684,18.0,1724388183.783864,-0.12820833921432495,-0.09921042621135712,0.04655172675848007,0.12831661105155945,-0.19173578917980194,-0.6817705631256104,-3.4539194107055664,0.3485996723175049,0.17513823509216309,0.08033762127161026,3.7011637687683105,-2.122417688369751,0.12453270703554153,0.03261662274599075,0.017009250819683075,-0.11160586774349213,-3.458435535430908,0.10581773519515991,0.12767350673675537,-2.7484610080718994,-2.9134349822998047,-0.04193133860826492,0.05282150208950043,0.008536815643310547,-2.606358528137207,-0.08161503076553345,0.06320401281118393,0.09439213573932648,-0.5543580651283264,-3.0762274265289307,1.165988802909851,0.048264287412166595
-0.004452966619282961,8.52131462097168,-5.5873188972473145,0.013463013805449009,-0.3859653174877167,-0.27273231744766235,-0.0373755507171154,0.0008779357303865254,0.00023338856408372521,0.021389000117778778,-0.010136294178664684,0.0018262463854625821,8.527263641357422,3.4185142517089844,-0.010642188601195812,8.626067161560059,-5.478514671325684,19.0,1724388183.8146453,-0.12869156897068024,-0.09919776022434235,0.04625478386878967,0.1279311329126358,-0.19183848798274994,-0.6816310882568359,-3.4516210556030273,0.348460853099823,0.1748625934123993,0.07999894767999649,3.6991822719573975,-2.1209800243377686,0.12420887500047684,0.03233030438423157,0.01690971478819847,-0.11172665655612946,-3.456552267074585,0.10599808394908905,0.12760841846466064,-2.746680736541748,-2.9118528366088867,-0.04175996780395508,0.052763715386390686,0.008936882019042969,-2.6045632362365723,-0.0816313624382019,0.06412729620933533,0.09450621902942657,-0.553555428981781,-3.0742576122283936,1.1649540662765503,0.047224678099155426
-0.005887121893465519,8.510951042175293,-5.597305774688721,0.009873559698462486,-0.3954569399356842,-0.26979759335517883,-0.03671976551413536,0.0005661164759658277,0.00018850690685212612,0.022303331643342972,-0.014515862800180912,-0.005152888596057892,8.517812728881836,3.408763885498047,-0.010642188601195812,8.626067161560059,-5.478514671325684,20.0,1724388183.8461642,-0.12783223390579224,-0.09967222809791565,0.04655812680721283,0.1284569948911667,-0.19242623448371887,-0.6852169632911682,-3.449136257171631,0.34115517139434814,0.17891459167003632,0.0803508535027504,3.695699691772461,-2.118587017059326,0.12345591932535172,0.03252054750919342,0.016937915235757828,-0.11150337755680084,-3.4583427906036377,0.10523170232772827,0.12665775418281555,-2.745718240737915,-2.9082448482513428,-0.0419342964887619,0.053327277302742004,0.008021414279937744,-2.602034091949463,-0.08143791556358337,0.06346261501312256,0.09392021596431732,-0.558490514755249,-3.0746588706970215,1.1683104038238525,0.047685280442237854
-0.006202426739037037,8.507012367248535,-5.60061502456665,0.00921250693500042,-0.39828869700431824,-0.269287109375,-0.03569413721561432,0.0003038746363017708,0.00020697538275271654,0.028974009677767754,-0.009095927700400352,0.003343654330819845,8.510951042175293,3.4026942253112793,-0.010642188601195812,8.626067161560059,-5.478514671325684,21.0,1724388183.8757823,-0.1284060925245285,-0.09982426464557648,0.04641775041818619,0.12786293029785156,-0.19177788496017456,-0.6879603862762451,-3.444486141204834,0.3315667510032654,0.18225732445716858,0.08004342764616013,3.69057035446167,-2.1143958568573,0.12296389788389206,0.032474204897880554,0.01659226417541504,-0.11184424161911011,-3.4613499641418457,0.10537426173686981,0.12711268663406372,-2.743532180786133,-2.9026083946228027,-0.041650235652923584,0.05309341847896576,0.009339481592178345,-2.598635673522949,-0.08195233345031738,0.06374354660511017,0.09420125186443329,-0.563434362411499,-3.0742294788360596,1.17250657081604,0.045884497463703156
-0.007807536516338587,8.49366569519043,-5.612360954284668,0.007941692136228085,-0.4079247713088989,-0.27085748314857483,-0.034972112625837326,-5.642655014526099e-05,0.00028537746402435005,0.02634439244866371,-0.01641552522778511,0.0053972820751369,8.499643325805664,3.392681121826172,-0.010642188601195812,8.626067161560059,-5.478514671325684,22.0,1724388183.906416,-0.1284971535205841,-0.10000982880592346,0.04611252248287201,0.1279718577861786,-0.19194482266902924,-0.6894465684890747,-3.441088914871216,0.32808250188827515,0.1836400032043457,0.07983245700597763,3.6868696212768555,-2.1118886470794678,0.1222289577126503,0.03242287039756775,0.016545888036489487,-0.11162362992763519,-3.4604687690734863,0.10543988645076752,0.1269698441028595,-2.7414517402648926,-2.899350881576538,-0.04155518859624863,0.05310449004173279,0.008686810731887817,-2.595914840698242,-0.08166676759719849,0.06410256028175354,0.0937986820936203,-0.5650414228439331,-3.0726022720336914,1.173389196395874,0.04571223258972168
-0.008641775697469711,8.484729766845703,-5.619759559631348,0.007278148550540209,-0.41433006525039673,-0.27456414699554443,-0.03407404199242592,-0.000484116084408015,0.00036865280708298087,0.024479812011122704,-0.009008477441966534,0.00482964888215065,8.4891357421875,3.3836288452148438,-0.010642188601195812,8.626067161560059,-5.478514671325684,23.0,1724388183.9505875,-0.12824468314647675,-0.10028667747974396,0.04606986790895462,0.1284152865409851,-0.1929427683353424,-0.6900697946548462,-3.4402387142181396,0.32851356267929077,0.1835184097290039,0.07981060445308685,3.686448574066162,-2.1118416786193848,0.12217598408460617,0.03237935155630112,0.01644778996706009,-0.1113051325082779,-3.458979606628418,0.10482919216156006,0.12674587965011597,-2.7407326698303223,-2.8992066383361816,-0.04149270057678223,0.05329577624797821,0.008012235164642334,-2.595435857772827,-0.08147400617599487,0.0638500452041626,0.0936882346868515,-0.5645051598548889,-3.0715696811676025,1.1725146770477295,0.04527571052312851
