mav_pos_x,mav_pos_y,mav_pos_z,mav_vel_x,mav_vel_y,mav_vel_z,mav_yaw,mav_pitch,mav_roll,delta_x,delta_y,delta_z,init_pos_x,init_pos_y,init_pos_z,control_x,control_y,control_z,index_image,timestamp,encoding_1,encoding_2,encoding_3,encoding_4,encoding_5,encoding_6,encoding_7,encoding_8,encoding_9,encoding_10,encoding_11,encoding_12,encoding_13,encoding_14,encoding_15,encoding_16,encoding_17,encoding_18,encoding_19,encoding_20,encoding_21,encoding_22,encoding_23,encoding_24,encoding_25,encoding_26,encoding_27,encoding_28,encoding_29,encoding_30,encoding_31,encoding_32
-0.04308253154158592,0.6252132058143616,1.042250156402588,0.012099339183439509,0.0017417502784470346,0.007610108908907043,0.03920319084290181,0.00964664179922405,0.018951746622409227,0.05161911100149155,-0.07529051303863521,-0.3587268829345702,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.021360502,-0.028938651,0.1869827,2.0,1740111751.2320795,-0.025527257472276688,0.05817088484764099,0.060069408267736435,0.09876757860183716,-0.029875457286834717,-0.06183881312608719,0.015963830053806305,0.12927882373332977,0.077186718583107,0.03496485576033592,0.06615225970745087,0.12371869385242462,0.07419828325510025,-0.031628768891096115,0.06248917430639267,-0.027978967875242233,0.08052048832178116,0.030667360872030258,-0.03765493631362915,0.03713458031415939,-0.038068484514951706,-0.14359761774539948,-0.07717787474393845,0.020424101501703262,0.0048821792006492615,-0.02940845675766468,0.15229389071464539,-0.015418954193592072,-0.03985976800322533,0.09677688777446747,-0.005144931375980377,-0.015449241735041142
-0.043159112334251404,0.6251034140586853,1.0434695482254028,0.0006982142928631765,-0.0013181124869389765,0.019251248053357033,0.038432070307755944,0.014441981470714722,0.01696389550313171,0.05691746845841408,-0.07478679418563838,-0.357749843597412,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.016765483,-0.028532494,0.18279827,3.0,1740111751.2862577,-0.02838066592812538,0.05633950233459473,0.06474673002958298,0.1135343462228775,-0.04095391929149628,-0.057474661618471146,0.023871801793575287,0.14382599294185638,0.07667432725429535,0.037221457809209824,0.07033968716859818,0.13846734166145325,0.08235298097133636,-0.03276270627975464,0.06637973338365555,-0.02452566660940647,0.08336442708969116,0.03860371187329292,-0.04663675278425217,0.05078288912773132,-0.03587566688656807,-0.14954161643981934,-0.08487973362207413,0.02533823251724243,-0.0004905387759208679,-0.03726089000701904,0.15847042202949524,-0.017460081726312637,-0.03610725328326225,0.11110811680555344,-0.011368095874786377,-0.030926287174224854
-0.04460827261209488,0.6236483454704285,1.0475481748580933,0.0006982142928631765,-0.0013181124869389765,0.019251248053357033,0.026039067203627166,0.019847797174874896,0.0025235676284065633,0.0568408876657486,-0.07489658594131465,-0.3565304517745971,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.016765483,-0.028532494,0.18279827,4.0,1740111751.396407,-0.02838066592812538,0.05633950233459473,0.06474673002958298,0.1135343462228775,-0.04095391929149628,-0.057474661618471146,0.023871801793575287,0.14382599294185638,0.07667432725429535,0.037221457809209824,0.07033968716859818,0.13846734166145325,0.08235298097133636,-0.03276270627975464,0.06637973338365555,-0.02452566660940647,0.08336442708969116,0.03860371187329292,-0.04663675278425217,0.05078288912773132,-0.03587566688656807,-0.14954161643981934,-0.08487973362207413,0.02533823251724243,-0.0004905387759208679,-0.03726089000701904,0.15847042202949524,-0.017460081726312637,-0.03610725328326225,0.11110811680555344,-0.011368095874786377,-0.030926287174224854
-0.043506912887096405,0.6241097450256348,1.055930733680725,-0.0036353063762731715,-0.006461704726810213,0.0534093127438925,0.0027936310008183974,0.041068782491852876,-0.002686621592943185,0.055391727387905126,-0.07635165452957149,-0.35245182514190665,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.0034750253,-0.028036691,0.17685544,5.0,1740111751.4495819,-0.025407610461115837,0.05759071931242943,0.06289364397525787,0.10474821925163269,-0.034313663840293884,-0.06083989143371582,0.018083417788147926,0.13544626533985138,0.078239306807518,0.03503349795937538,0.06654324382543564,0.12888622283935547,0.07705625146627426,-0.03324984014034271,0.06538840383291245,-0.027573464438319206,0.08374373614788055,0.03352243825793266,-0.04209909588098526,0.04110352694988251,-0.03984566777944565,-0.14661331474781036,-0.080774687230587,0.022663921117782593,0.004721425473690033,-0.03242997080087662,0.15591314435005188,-0.01797657459974289,-0.040453385561704636,0.1001596599817276,-0.008013758808374405,-0.01842547580599785
-0.04492459073662758,0.6221638917922974,1.062000036239624,-0.01334591030989273,-0.021736591179976162,0.1220119189511323,0.039006897774968005,0.029624396790018753,0.029263639347376018,0.0564930871129036,-0.07589025497436519,-0.3440692663192748,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.004401885,-0.0281532,0.17846188,6.0,1740111751.4998887,-0.026531539857387543,0.05787406489253044,0.06486498564481735,0.11172705888748169,-0.038288407027721405,-0.060472726821899414,0.020753739401698112,0.14118455350399017,0.07950916886329651,0.03776435926556587,0.07114003598690033,0.1364518105983734,0.08094185590744019,-0.03494695574045181,0.06854676455259323,-0.02621755376458168,0.0852796658873558,0.03723718598484993,-0.045883312821388245,0.04766581952571869,-0.04008983448147774,-0.15097858011722565,-0.08435995876789093,0.025119289755821228,0.0020033158361911774,-0.03510698676109314,0.1603562831878662,-0.01895182579755783,-0.040611620992422104,0.10711898654699326,-0.010086745023727417,-0.023797843605279922
-0.045875921845436096,0.6203129887580872,1.0699994564056396,-0.01334591030989273,-0.021736591179976162,0.1220119189511323,0.04406780317942592,-0.047368564911710966,-0.018406397475170592,0.05507540926337243,-0.07783610820770259,-0.3379999637603759,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.014850378,-0.028520793,0.182762,7.0,1740111751.5578892,-0.027683965861797333,0.05789603292942047,0.06537707149982452,0.11540369689464569,-0.040548913180828094,-0.0608108714222908,0.021972978487610817,0.14381523430347443,0.07947058975696564,0.03813520818948746,0.07216519117355347,0.1390274167060852,0.08242058753967285,-0.03745274618268013,0.069081611931324,-0.02667192555963993,0.08606777340173721,0.039346035569906235,-0.04835019260644913,0.05015876144170761,-0.041606880724430084,-0.15257325768470764,-0.08588007092475891,0.02621506154537201,0.001230824738740921,-0.03631716966629028,0.16246414184570312,-0.02037668600678444,-0.040960196405649185,0.10879027843475342,-0.010837387293577194,-0.02563690021634102
-0.046421363949775696,0.6188604235649109,1.0785850286483765,-0.014967389555121113,-0.03303392618729735,0.16584612817089453,0.03493333749940043,0.020625086821428357,0.032776902975242966,0.05412407815456391,-0.0796870112419128,-0.33000054359436026,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.007860646,-0.027760267,0.18070883,8.0,1740111751.6023932,-0.028296396136283875,0.05788382515311241,0.06995459645986557,0.12405292689800262,-0.045166514813899994,-0.05881495028734207,0.025581929832696915,0.15292158722877502,0.08112459629774094,0.04145100712776184,0.0771377682685852,0.1488986313343048,0.08749857544898987,-0.03797270730137825,0.07364185154438019,-0.02480350434780121,0.0890740305185318,0.04379863664507866,-0.05321570485830307,0.05783221870660782,-0.04069465026259422,-0.15874063968658447,-0.0912303775548935,0.029317401349544525,-0.0012223497033119202,-0.04045522212982178,0.1677669882774353,-0.021450672298669815,-0.04047589376568794,0.11809371411800385,-0.015492849051952362,-0.032598916441202164
-0.04836397245526314,0.6171246767044067,1.0847522020339966,-0.014967389555121113,-0.03303392618729735,0.16584612817089453,0.04333299475889238,0.009854316372132995,0.026798703875340068,0.05357863605022431,-0.08113957643508907,-0.32141497135162345,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.016489208,-0.027443565,0.18014635,9.0,1740111751.642978,-0.026825960725545883,0.05817057564854622,0.06981728971004486,0.12225113809108734,-0.0439300537109375,-0.05929197371006012,0.024273255839943886,0.15184611082077026,0.08219495415687561,0.04148881137371063,0.0761265978217125,0.14767305552959442,0.08645021915435791,-0.037848204374313354,0.0741167813539505,-0.025116058066487312,0.09003626555204391,0.042792413383722305,-0.052421681582927704,0.05564095079898834,-0.04155660793185234,-0.15838034451007843,-0.09035877138376236,0.02902863919734955,0.0007101744413375854,-0.039527371525764465,0.1671755611896515,-0.021608266979455948,-0.04152848944067955,0.11633455008268356,-0.015781346708536148,-0.029761161655187607
-0.05084788426756859,0.6142706871032715,1.102142572402954,-0.023854207145973447,-0.03525663185148276,0.20603977084440928,0.03692192750875535,0.0037933614312973315,0.023633973922492505,0.05160003378987313,-0.08318502902984615,-0.3118182659149169,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.0074118823,-0.02662348,0.16886227,10.0,1740111751.7204404,-0.024548135697841644,0.05971086397767067,0.06954996287822723,0.11964938044548035,-0.04016399383544922,-0.0625123456120491,0.020728610455989838,0.14888641238212585,0.08588171750307083,0.04221131280064583,0.07707983255386353,0.14537279307842255,0.08558666706085205,-0.039678722620010376,0.07605327665805817,-0.026196137070655823,0.09229598194360733,0.04093765839934349,-0.0521584153175354,0.051476456224918365,-0.04594762250781059,-0.15937043726444244,-0.09007550030946732,0.028900988399982452,0.005203399807214737,-0.03664272278547287,0.16865970194339752,-0.022723179310560226,-0.04499185457825661,0.11204398423433304,-0.014978766441345215,-0.022400010377168655
-0.052308790385723114,0.6132869124412537,1.1141992807388306,-0.023854207145973447,-0.03525663185148276,0.20603977084440928,0.01906775455857195,0.0037113351734960006,0.010947259757101273,0.04915211573243142,-0.08572931289672847,-0.2978574275970458,-0.04937409982085228,0.6244497895240784,1.0416897535324097,0.009817146,-0.026767991,0.16799106,11.0,1740111751.775559,-0.021684322506189346,0.06061864644289017,0.06809250265359879,0.11441902816295624,-0.035250723361968994,-0.0647352933883667,0.0175034087151289,0.14382991194725037,0.08842892944812775,0.04246300086379051,0.07583736628293991,0.14123544096946716,0.08305906504392624,-0.04036116600036621,0.07638679444789886,-0.0266635250300169,0.09344302862882614,0.038672659546136856,-0.05045796185731888,0.04582693427801132,-0.04899276793003082,-0.15769943594932556,-0.08781061321496964,0.02805618941783905,0.010153090581297874,-0.03329366445541382,0.16747450828552246,-0.023012805730104446,-0.046886201947927475,0.10670863837003708,-0.01374848559498787,-0.015380707569420338
